outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;men;2783735;38168133.4021253;78903;30840;317573.053462931;5582;3.53437683673618;3.43643482677401;3.63511029708195
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_kessler_prev;men;2783735;38168133.4021253;78903;30840;317573.053462931;5582;3.57595545293238;3.4769000222774;3.6778329314689
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_1;persons;5566740;76224496.5121994;189297;32021;13941.4930934286;4019;66.034544063196;63.9876264670237;68.1469410633853
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_2;persons;5566740;76224496.5121994;189297;28257;13487.1356987798;779;13.445775937093;12.5307779084739;14.4275871674536
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_3;persons;5566740;76224496.5121994;189297;28480;26163.8584998878;1139;10.4652233684116;9.87173424975597;11.0943930802691
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_4;persons;5566740;76224496.5121994;189297;31531;74522.2004491355;2310;8.15629563823724;7.82696206840302;8.49948651302219
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_5;persons;5566740;76224496.5121994;189297;29622;112843.794647803;2562;7.11829335955267;6.84471803980292;7.40280316267207
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_6;persons;5566740;76224496.5121994;189297;26172;94616.5267534997;1657;6.84837227534608;6.52384308746684;7.18904519819464
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;time_after_expo_7;persons;5566740;76224496.5121994;189297;41529;411311.995576017;3478;5.56523270685673;5.37889000768268;5.7580309389541
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;kessler_prev_interactions;persons;5566740;76224496.5121994;189297;74937;746887.004718552;15944;3.23431351542067;3.17838098381412;3.29123033686153
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;basic_confounders;persons;5566740;76224496.5121994;189297;74937;746887.004718552;15944;9.25213466967633;9.10197357407123;9.40477306918149
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;kessler_prev;persons;5566740;76224496.5121994;189297;74937;746887.004718552;15944;3.26986696305336;3.21340530545675;3.32732068933584
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_1;women;2783005;38056363.1100741;110394;20233;8753.5486356628;2680;60.1807600058687;57.9065503015295;62.5442865448731
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_2;women;2783005;38056363.1100741;110394;17668;8418.55361928288;541;12.8167626986757;11.7774689398214;13.9477681421639
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_3;women;2783005;38056363.1100741;110394;17689;16172.0518601692;776;9.87005277063507;9.19616747346558;10.5933196601963
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_4;women;2783005;38056363.1100741;110394;19195;45008.7228834494;1524;7.62105338770038;7.24423571328619;8.01747168878808
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_5;women;2783005;38056363.1100741;110394;17745;67271.0135564041;1695;6.82008476047308;6.49954876800102;7.15642851532025
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_6;women;2783005;38056363.1100741;110394;15453;55756.4511415526;1056;6.48935602460477;6.10689744706553;6.89576695516798
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_time_after_expo_7;women;2783005;38056363.1100741;110394;22973;227933.609559099;2090;5.31043790585772;5.08350762413535;5.54749846701905
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_basic_confounders;women;2783005;38056363.1100741;110394;44097;429313.95125562;10362;8.9130883715088;8.73427746723901;9.09555994944115
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;women;2783005;38056363.1100741;110394;44097;429313.95125562;10362;3.08880659160542;3.02396989413595;3.1550334475374
D41;Risk of Neurotic disorders;expo_D61;Personality disorders;sex_kessler_prev;women;2783005;38056363.1100741;110394;44097;429313.95125562;10362;3.12181979682581;3.05638279397257;3.18865780263943
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_1;men;2799590;38386049.2453059;83248;8843;4110.18260064469;364;37.5805150755615;33.901538239352;41.6587325145367
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_2;men;2799590;38386049.2453059;83248;8658;4139.85936821618;55;5.54693820081178;4.25820889401828;7.22569610120517
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_3;men;2799590;38386049.2453059;83248;8971;8307.37400254512;81;4.01186973207497;3.22632463770511;4.9886792417107
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_4;men;2799590;38386049.2453059;83248;9395;23476.9850063628;230;3.67761263070255;3.2309955952029;4.18596505720511
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_5;men;2799590;38386049.2453059;83248;7659;28773.9833370762;271;2.9403111232903;2.60960428295728;3.31292738834234
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_6;men;2799590;38386049.2453059;83248;4325;15453.2755296056;146;2.7197593442093;2.31209648079166;3.19930026790277
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_7;men;2799590;38386049.2453059;83248;2621;15395.5504379071;90;2.4860429756334;2.02176275657595;3.05694110577211
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_basic_confounders;men;2799590;38386049.2453059;83248;12016;99657.2102823577;1237;4.34720713076171;4.10957975768869;4.59857478185902
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;men;2799590;38386049.2453059;83248;12016;99657.2102823577;1237;2.22347745167062;2.10053142878216;2.35361961756221
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_kessler_prev;men;2799590;38386049.2453059;83248;12016;99657.2102823577;1237;2.12245606639555;2.00538192924439;2.24636498817792
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_1;persons;5604863;76815430.8102801;202933;13877;6385.86816181726;710;38.3948678145932;35.6644313701417;41.3343439910907
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_2;persons;5604863;76815430.8102801;202933;13384;6395.92036829104;115;6.15261872419638;5.12444815659262;7.38708169320275
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_3;persons;5604863;76815430.8102801;202933;13747;12746.5595628416;166;4.41844445107357;3.79452938548842;5.14494668084114
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_4;persons;5604863;76815430.8102801;202933;14474;35680.1690171421;433;3.86939359126416;3.52097258755877;4.25229290822084
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_5;persons;5604863;76815430.8102801;202933;11768;44047.6696085038;482;3.08103876041144;2.81739470196366;3.36935390577025
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_6;persons;5604863;76815430.8102801;202933;6707;24385.8918407067;241;2.62191548029683;2.31065837181487;2.97510046040288
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;time_after_expo_7;persons;5604863;76815430.8102801;202933;4331;26310.6280784491;161;2.34984002177881;2.01335045763435;2.74256680302018
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;kessler_prev_interactions;persons;5604863;76815430.8102801;202933;19044;155952.706637752;2308;2.34507918753562;2.24888915636518;2.44538348199484
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;basic_confounders;persons;5604863;76815430.8102801;202933;19044;155952.706637752;2308;4.58213112024462;4.39752654871142;4.77448524086036
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;kessler_prev;persons;5604863;76815430.8102801;202933;19044;155952.706637752;2308;2.26836214716722;2.17562353333174;2.36505385783419
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_1;women;2805273;38429381.5649743;119685;5034;2275.68556117257;346;39.2804641554018;35.3451405256308;43.6539462375294
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_2;women;2805273;38429381.5649743;119685;4726;2256.06100007486;60;6.83508564188417;5.30662425462925;8.80378815046801
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_3;women;2805273;38429381.5649743;119685;4776;4439.18556029644;85;4.88936725789004;3.95261671789649;6.04812302551043
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_4;women;2805273;38429381.5649743;119685;5079;12203.1840107793;203;4.11099996745839;3.58212946742704;4.71795363236326
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_5;women;2805273;38429381.5649743;119685;4109;15273.6862714276;211;3.2815625626182;2.8669491453479;3.75613668273512
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_6;women;2805273;38429381.5649743;119685;2382;8932.61631110116;95;2.48378605218129;2.03115004004878;3.0372907128329
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_time_after_expo_7;women;2805273;38429381.5649743;119685;1710;10915.077640542;71;2.19697365065278;1.7408895324002;2.77254422628869
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_basic_confounders;women;2805273;38429381.5649743;119685;7028;56295.4963553939;1071;4.88436896961903;4.5990682193188;5.18736820018532
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;women;2805273;38429381.5649743;119685;7028;56295.4963553939;1071;2.50058508876971;2.35347929176487;2.65688583199231
D41;Risk of Neurotic disorders;expo_D70;Mental retardation;sex_kessler_prev;women;2805273;38429381.5649743;119685;7028;56295.4963553939;1071;2.46105935656845;2.31646979933873;2.61467391385033
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_1;men;2798080;38332180.9266153;82127;17902;8205.79675489674;797;43.8522355818081;40.8812728602085;47.0391069304046
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_2;men;2798080;38332180.9266153;82127;17148;8120.38008832997;127;6.85866420175079;5.76211318820951;8.16389284553349
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_3;men;2798080;38332180.9266153;82127;17433;15813.1469271653;211;5.63742499452663;4.92404593638299;6.45415598869459
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_4;men;2798080;38332180.9266153;82127;16744;40620.2561494126;428;3.84121030295083;3.49227175808747;4.22501386306089
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_5;men;2798080;38332180.9266153;82127;11943;42935.2862639421;437;2.70451684278773;2.46136236689671;2.97169220237349
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_6;men;2798080;38332180.9266153;82127;6104;21392.4760236545;223;2.28469555695211;2.0030962905591;2.60588260911799
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_7;men;2798080;38332180.9266153;82127;3191;16438.1867654766;135;2.50815654729672;2.11843847367127;2.96956902167912
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_basic_confounders;men;2798080;38332180.9266153;82127;22081;153525.528972878;2358;4.71122519251104;4.52080808677781;4.90966269492111
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_kessler_prev_interactions;men;2798080;38332180.9266153;82127;22081;153525.528972878;2358;2.83459990433036;2.71843522900331;2.95572854997749
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_kessler_prev;men;2798080;38332180.9266153;82127;22081;153525.528972878;2358;2.74933784761439;2.63686620981127;2.86660679718974
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_1;persons;5604256;76780269.0967848;201637;23461;10639.7425898267;1306;45.2446531168236;42.8255963294518;47.8003533193978
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_2;persons;5604256;76780269.0967848;201637;22116;10446.900913242;205;7.09548169155851;6.18599367002078;8.13868605770377
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_3;persons;5604256;76780269.0967848;201637;22246;20114.6323302643;343;6.04894030195881;5.43957223425696;6.72657282611849
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_4;persons;5604256;76780269.0967848;201637;21159;50712.678995434;645;4.05021878237942;3.74768249555463;4.37717768370112
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_5;persons;5604256;76780269.0967848;201637;14753;52525.1327494576;639;2.98802011746326;2.76395824959497;3.23024568973626
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_6;persons;5604256;76780269.0967848;201637;7400;25858.200658732;290;2.30046024629239;2.04985113179314;2.58170813611342
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;time_after_expo_7;persons;5604256;76780269.0967848;201637;3912;20817.1318961001;176;2.39205103126093;2.06324098807939;2.77326214883063
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;kessler_prev_interactions;persons;5604256;76780269.0967848;201637;28713;191114.420133057;3604;2.96555322439193;2.86627097108088;3.06827442884261
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;basic_confounders;persons;5604256;76780269.0967848;201637;28713;191114.420133057;3604;5.22915135451831;5.05710694983596;5.40704876517347
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;kessler_prev;persons;5604256;76780269.0967848;201637;28713;191114.420133057;3604;2.90112531099736;2.80419291421887;3.00140836510673
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_1;women;2806176;38448088.1701695;119510;5559;2433.94583492999;509;47.5373729203399;43.5588296120827;51.8793053966863
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_2;women;2806176;38448088.1701695;119510;4968;2326.52082491204;78;7.50565998055112;6.01065295891539;9.37251445536996
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_3;women;2806176;38448088.1701695;119510;4813;4301.48540309906;132;6.83525583763558;5.76182083124662;8.10867323616914
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_4;women;2806176;38448088.1701695;119510;4415;10092.4228460215;217;4.52653388580749;3.9614957131873;5.17216488488339
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_5;women;2806176;38448088.1701695;119510;2810;9589.84648551543;202;3.85235326795715;3.35534225363138;4.42298417846305
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_6;women;2806176;38448088.1701695;119510;1296;4465.72463507749;67;2.3471281335763;1.8471166893089;2.98249185192872
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_time_after_expo_7;women;2806176;38448088.1701695;119510;721;4378.94513062357;41;2.07085097120405;1.52469855721173;2.81263711089171
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_basic_confounders;women;2806176;38448088.1701695;119510;6632;37588.8911601791;1246;6.56390565481045;6.20608536055064;6.94235656491678
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_kessler_prev_interactions;women;2806176;38448088.1701695;119510;6632;37588.8911601791;1246;3.24119892520389;3.06354810541246;3.4291514646637
D41;Risk of Neurotic disorders;expo_D81;Developmental disorders;sex_kessler_prev;women;2806176;38448088.1701695;119510;6632;37588.8911601791;1246;3.22962166889112;3.05273732896924;3.41675519383546
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_1;men;2792929;38115133.4532125;78038;40458;18744.7432096398;1958;51.3923690820031;49.1156732287332;53.7745983356635
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_2;men;2792929;38115133.4532125;78038;38013;18265.9820270978;271;6.98914617999321;6.20227023543325;7.87585230424928
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_3;men;2792929;38115133.4532125;78038;37343;34917.1935549069;469;5.88312921632337;5.37135615963721;6.44366308010664
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_4;men;2792929;38115133.4532125;78038;36330;88781.8666591814;1113;4.4861734496174;4.22691514243209;4.76133339371276
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_5;men;2792929;38115133.4532125;78038;26805;93396.0626618763;1245;3.44654162244772;3.25771305453811;3.6463153618509
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_6;men;2792929;38115133.4532125;78038;13641;48021.9493749534;680;3.30719236055751;3.06598583125133;3.56737503423686
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_7;men;2792929;38115133.4532125;78038;9204;68445.2048880907;711;3.5795800891512;3.32444362988251;3.85429715200211
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_basic_confounders;men;2792929;38115133.4532125;78038;49547;370573.002375746;6447;5.4722118781895;5.33303401709625;5.61502190756751
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_kessler_prev_interactions;men;2792929;38115133.4532125;78038;49547;370573.002375746;6447;4.1016925270391;3.99638386923485;4.20977617187448
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_kessler_prev;men;2792929;38115133.4532125;78038;49547;370573.002375746;6447;4.05924867065638;3.95509981121908;4.16614006136718
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_1;persons;5595816;76455280.3719661;193604;59250;27134.641635683;3648;50.1450346732651;48.500846791486;51.8449608352893
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_2;persons;5595816;76455280.3719661;193604;54676;26204.3314619358;571;7.88005276568274;7.2569307702912;8.55667961504508
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_3;persons;5595816;76455280.3719661;193604;53266;49477.6305786363;964;6.71016338388922;6.29675810517947;7.1507102363438
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_4;persons;5595816;76455280.3719661;193604;51278;122961.923572124;2111;5.1285183663949;4.91090307003722;5.35577678063405
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_5;persons;5595816;76455280.3719661;193604;36692;125766.389250693;2151;3.94873431111766;3.78264973294;4.12211115504974
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_6;persons;5595816;76455280.3719661;193604;18477;64824.8752376677;1086;3.53533054025555;3.32959292354983;3.7537808122016
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;time_after_expo_7;persons;5595816;76455280.3719661;193604;12969;99733.3532150614;1106;3.4204988397019;3.22373936949782;3.62926743492435
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;kessler_prev_interactions;persons;5595816;76455280.3719661;193604;72521;516103.144951801;11637;4.23497574154896;4.15338222997659;4.31817216389672
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;basic_confounders;persons;5595816;76455280.3719661;193604;72521;516103.144951801;11637;6.17990994897397;6.06199966629285;6.30011367202579
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;kessler_prev;persons;5595816;76455280.3719661;193604;72521;516103.144951801;11637;4.20931488795875;4.12825631023334;4.29196505606255
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_1;women;2802887;38340146.9187536;115566;18792;8389.89842604323;1690;48.6048344383812;46.3078220691105;51.0157857835924
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_2;women;2802887;38340146.9187536;115566;16663;7938.34943483794;300;8.872440505309;7.92073075812997;9.93850225743984
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_3;women;2802887;38340146.9187536;115566;15923;14560.4370237294;495;7.70873113421755;7.05597398843685;8.42187567542602
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_4;women;2802887;38340146.9187536;115566;14948;34180.0569129428;998;6.06896937072208;5.70084640906921;6.46086327885764
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_5;women;2802887;38340146.9187536;115566;9887;32370.3265888167;906;4.9024917682762;4.59121881656734;5.23486823396178
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_6;women;2802887;38340146.9187536;115566;4836;16802.9258627143;406;3.97716478553479;3.60741359631695;4.38481457946699
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_time_after_expo_7;women;2802887;38340146.9187536;115566;3765;31288.1483269707;395;3.15641250673978;2.85935175446555;3.48433518091779
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_basic_confounders;women;2802887;38340146.9187536;115566;22974;145530.142576055;5190;7.28676289443706;7.08490227505982;7.4943748577388
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_kessler_prev_interactions;women;2802887;38340146.9187536;115566;22974;145530.142576055;5190;4.40415185755675;4.28141259448037;4.53040980199543
D41;Risk of Neurotic disorders;expo_D91;Behavioral disorders;sex_kessler_prev;women;2802887;38340146.9187536;115566;22974;145530.142576055;5190;4.40167521875683;4.27905261379826;4.52781175649537
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_1;men;2948274;41479080.9053766;1167;35737;16231.1412886405;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_2;men;2948274;41479080.9053766;1167;31322;14488.2046784939;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_3;men;2948274;41479080.9053766;1167;28875;25040.3722134891;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_4;men;2948274;41479080.9053766;1167;24718;49484.4594730145;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_5;men;2948274;41479080.9053766;1167;12729;36017.8821618385;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_6;men;2948274;41479080.9053766;1167;5532;17180.2982783143;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_7;men;2948274;41479080.9053766;1167;5317;38014.8571524815;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_basic_confounders;men;2948274;41479080.9053766;1167;44702;196457.215246272;4;15.2036662587281;5.68294560075268;40.6745874315903
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_kessler_prev_interactions;men;2948274;41479080.9053766;1167;44702;196457.215246272;4;4.65321789177232;1.73920132635322;12.4496436497729
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_kessler_prev;men;2948274;41479080.9053766;1167;44702;196457.215246272;4;4.43228122178158;1.65625972766257;11.8611329496505
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_1;persons;5911853;83241336.5939649;18585;86641;39897.0153173622;12;45.5692478607893;25.4700967605557;81.5291897050788
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_2;persons;5911853;83241336.5939649;18585;77810;36273.836043117;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_3;persons;5911853;83241336.5939649;18585;72836;63793.9223295158;3;6.974051968674;2.23157028735466;21.7951462866183
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_4;persons;5911853;83241336.5939649;18585;63836;130249.602604986;3;3.23707161959822;1.03650564133804;10.1095761108267
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_5;persons;5911853;83241336.5939649;18585;33624;91750.4257579162;6;7.44048548443223;3.32152564471768;16.6672879169513
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_6;persons;5911853;83241336.5939649;18585;12673;37048.0190283705;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;time_after_expo_7;persons;5911853;83241336.5939649;18585;11655;88280.0567407742;3;5.08613596585575;1.62740046074565;15.8957673216577
D51;Risk of Eating disorders;expo_D00;Organic disorders;kessler_prev_interactions;persons;5911853;83241336.5939649;18585;108628;487292.877822041;29;2.47967762051646;1.70337102040037;3.60978379228556
D51;Risk of Eating disorders;expo_D00;Organic disorders;basic_confounders;persons;5911853;83241336.5939649;18585;108628;487292.877822041;29;7.87750082990024;5.38131119239387;11.5315797779526
D51;Risk of Eating disorders;expo_D00;Organic disorders;kessler_prev;persons;5911853;83241336.5939649;18585;108628;487292.877822041;29;2.50318760074858;1.72010740443482;3.64276564846266
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_1;women;2963579;41762255.6885883;17418;50904;23665.8740287216;10;40.9167780417181;21.6660330875546;77.2722315409417
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_2;women;2963579;41762255.6885883;17418;46488;21785.6313646231;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_3;women;2963579;41762255.6885883;17418;43961;38753.5501160267;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_4;women;2963579;41762255.6885883;17418;39118;80765.1431319711;3;3.48358626824562;1.11457895697866;10.887854298995
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_5;women;2963579;41762255.6885883;17418;20895;55732.5435960777;6;8.03159629813634;3.58327029572771;18.0021415557592
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_6;women;2963579;41762255.6885883;17418;7141;19867.7207500562;;;;
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_time_after_expo_7;women;2963579;41762255.6885883;17418;6338;50265.1995882926;3;5.37172937265013;1.71860764633746;16.7900314620887
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_basic_confounders;women;2963579;41762255.6885883;17418;63926;290835.662575769;25;7.28938149874912;4.84105840747488;10.9759226520098
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_kessler_prev_interactions;women;2963579;41762255.6885883;17418;63926;290835.662575769;25;2.30348676552332;1.5387931770967;3.4481900218405
D51;Risk of Eating disorders;expo_D00;Organic disorders;sex_kessler_prev;women;2963579;41762255.6885883;17418;63926;290835.662575769;25;2.33695834204523;1.56167413897935;3.49712795783642
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_1;men;2917098;40842181.4863502;1100;47099;22697.9660415815;21;23.0251362590981;14.9503389876275;35.4611959092553
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_2;men;2917098;40842181.4863502;1100;46436;22426.0870349577;6;6.99227941741714;3.13433798632743;15.598819165167
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_3;men;2917098;40842181.4863502;1100;46991;43886.0669810615;9;5.8179938324985;3.01886117098795;11.2125236364921
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_4;men;2917098;40842181.4863502;1100;50435;123461.248469197;12;3.48452208519186;1.97250080259166;6.1555838893635
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_5;men;2917098;40842181.4863502;1100;44900;167918.678426529;9;3.3371555085934;1.73125275554274;6.43268688115039
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_6;men;2917098;40842181.4863502;1100;34610;124248.547234075;6;5.98815469265251;2.68280720081539;13.3658492538107
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_time_after_expo_7;men;2917098;40842181.4863502;1100;38710;328718.040085336;8;8.81167282585372;4.38659269134793;17.7006582222772
D51;Risk of Eating disorders;expo_D10;Substance abuse;sex_basic_confounders;men;2917098;40842181.4863502;1100;86743;833356.634272738;71;6.26576507621099;4.92695636246814;7.96837014618864
